loan_id,client_id,issue_date,age,gender,monthly_income,employment_type,work_experience_years,region,channel,loan_product,loan_amount,loan_term_months,interest_rate,monthly_payment,credit_score,existing_loans_count,dti_ratio,days_past_due,is_default
207,84211,2024-09-04,37,F,85036.0,employed,13.0,SPb,branch,consumer,200000,60,17.1,4981.0,739.0,1,29.5,7,0
208,53733,2023-06-05,26,M,68465.0,employed,5.7,SPb,branch,consumer,250000,36,19.7,9253.0,587.0,3,54.4,35,0
209,66318,2023-12-06,30,M,61781.0,self_employed,9.3,SPb,online,renovation,330000,48,17.1,9539.0,724.0,1,48.4,3,0
210,90474,2023-05-05,31,M,63245.0,freelance,10.7,Siberia,online,car,510000,60,17.0,12675.0,541.0,1,66.1,19,0
211,24664,2023-10-07,49,F,51595.0,freelance,30.8,Ural,branch,car,350000,60,14.8,8290.0,655.0,2,50.0,13,0
212,68172,2024-09-13,36,F,85683.0,employed,1.5,Ural,online,education,200000,48,13.9,5455.0,668.0,1,31.0,0,0
213,86616,2024-10-19,19,M,76023.0,freelance,0.0,Moscow,partner,consumer,230000,36,20.6,8618.0,520.0,1,54.3,18,0
214,94264,2024-12-28,41,F,102152.0,employed,20.8,Moscow,partner,car,1040000,48,15.2,29050.0,643.0,4,84.4,1,0
215,27736,2024-11-04,33,M,87258.0,employed,14.3,SPb,online,consumer,300000,24,17.9,14963.0,676.0,0,35.9,19,0
216,95209,2023-05-08,41,M,46651.0,unemployed,0.0,SPb,branch,consumer,170000,24,24.9,9065.0,363.0,3,70.2,138,1
217,1854,2023-11-10,62,M,153571.0,employed,43.8,Moscow,branch,car,1370000,60,15.6,33025.0,649.0,2,84.8,20,0
218,91084,2023-11-28,31,F,68813.0,employed,10.2,South,branch,consumer,150000,24,18.8,7547.0,674.0,2,37.9,19,0
219,39623,2023-05-30,36,M,117742.0,employed,16.0,South,online,car,1010000,48,16.2,28727.0,581.0,2,84.6,180,1
220,8392,2024-03-29,45,M,95545.0,employed,25.4,Ural,branch,consumer,290000,48,17.9,8504.0,707.0,1,48.2,0,0
221,56680,2023-02-05,23,F,78014.0,freelance,2.8,SPb,online,car,580000,36,16.1,20420.0,601.0,2,66.6,25,0
222,47717,2024-11-15,33,M,25671.0,unemployed,0.6,SPb,partner,consumer,100000,6,22.5,17777.0,493.0,1,62.6,27,0
223,88092,2024-02-24,56,F,44832.0,freelance,37.8,Siberia,partner,consumer,210000,60,19.8,5540.0,639.0,2,51.5,6,0
224,51859,2023-01-22,59,M,122466.0,freelance,38.6,Moscow,partner,renovation,600000,12,17.9,54979.0,664.0,2,70.2,20,0
225,27309,2023-07-25,44,F,83335.0,self_employed,22.4,Ural,branch,consumer,190000,12,20.3,17628.0,567.0,2,49.7,145,1
226,88455,2024-09-30,30,F,69433.0,freelance,1.4,South,partner,consumer,190000,24,21.8,9838.0,479.0,2,66.7,215,1
227,64734,2023-12-22,34,F,103348.0,employed,12.0,SPb,online,consumer,370000,24,18.5,18561.0,718.0,1,39.2,0,0
228,71467,2024-03-15,33,M,20957.0,unemployed,0.7,Ural,online,consumer,80000,48,22.8,2555.0,428.0,3,62.3,105,1
229,53662,2024-12-29,29,F,86507.0,employed,6.6,South,branch,car,930000,48,15.3,26024.0,600.0,2,82.6,214,1
230,99506,2023-04-06,22,M,23752.0,unemployed,1.3,SPb,partner,car,350000,36,18.6,12759.0,482.0,1,67.7,140,1
231,13688,2023-06-13,31,F,98851.0,employed,6.4,Siberia,branch,education,290000,12,16.9,26436.0,592.0,4,67.9,247,1
232,26342,2023-05-28,31,M,59696.0,self_employed,12.7,Siberia,branch,renovation,230000,60,16.6,5667.0,635.0,0,42.6,2,0
233,38157,2024-06-13,31,M,91993.0,self_employed,10.4,South,branch,consumer,210000,48,18.7,6246.0,621.0,2,38.3,0,0
234,68863,2023-10-21,33,F,22345.0,unemployed,0.1,South,online,consumer,90000,24,21.0,4625.0,561.0,2,56.4,197,1
235,53083,2023-07-14,30,F,55578.0,freelance,8.7,Siberia,online,consumer,150000,24,18.8,7547.0,731.0,1,42.1,22,0
236,66733,2024-10-24,53,M,151673.0,employed,33.4,Ural,partner,consumer,520000,24,19.4,26314.0,599.0,1,58.2,0,0
237,90045,2024-04-24,33,F,100299.0,self_employed,13.8,Moscow,branch,car,1230000,60,15.2,29391.0,623.0,2,84.3,11,0
238,35698,2023-05-03,21,F,74239.0,employed,0.0,Ural,branch,consumer,240000,48,20.7,7393.0,545.0,2,58.4,213,1
239,81623,2024-02-04,45,F,113599.0,employed,25.4,Moscow,online,car,1140000,24,17.1,56419.0,556.0,1,84.8,133,1
240,23671,2024-11-29,35,M,61347.0,employed,15.5,SPb,branch,consumer,170000,24,16.5,8364.0,744.0,0,24.3,19,0
241,26184,2024-03-27,36,F,95712.0,employed,12.6,Siberia,online,renovation,410000,36,16.9,14597.0,677.0,0,41.9,16,0
242,94384,2024-10-22,41,M,88646.0,employed,21.9,Ural,branch,car,690000,24,13.9,33096.0,683.0,2,57.3,2,0
243,43107,2023-04-14,24,M,20161.0,unemployed,0.1,SPb,online,education,80000,24,19.1,4037.0,498.0,2,58.4,164,1
244,87202,2024-04-06,28,F,25500.0,unemployed,0.6,Moscow,partner,education,80000,24,17.8,3986.0,557.0,1,49.2,133,1
245,52663,2024-12-18,34,F,76746.0,employed,13.1,SPb,branch,car,620000,36,14.2,21250.0,668.0,4,75.2,30,0
246,16708,2024-12-10,36,F,81486.0,employed,16.0,Moscow,branch,consumer,280000,24,18.7,14074.0,666.0,2,52.3,28,0
247,92906,2024-01-31,25,M,104587.0,employed,6.9,Moscow,branch,consumer,350000,24,18.9,17626.0,653.0,2,49.4,163,1
248,50811,2023-12-03,30,M,59323.0,employed,8.6,SPb,online,consumer,220000,24,19.4,11133.0,633.0,2,46.5,6,0
249,3811,2024-08-21,26,M,68324.0,employed,0.0,Siberia,online,consumer,200000,24,17.7,9956.0,683.0,2,42.2,40,0
250,57250,2023-05-22,66,M,154888.0,employed,43.0,SPb,partner,car,920000,36,16.1,32390.0,608.0,5,82.0,6,0
251,73082,2023-11-13,29,M,66634.0,self_employed,8.0,SPb,partner,car,640000,60,16.2,15632.0,605.0,3,73.5,40,0
252,35754,2024-12-11,22,M,66587.0,self_employed,2.1,South,partner,consumer,210000,24,19.3,10616.0,612.0,1,48.7,0,0
253,96742,2024-07-11,28,F,48397.0,employed,9.2,Siberia,branch,car,450000,24,13.1,21415.0,655.0,0,42.3,0,0
254,12411,2024-06-10,20,F,90934.0,employed,0.0,SPb,online,consumer,400000,24,18.3,20028.0,680.0,2,53.7,23,0
255,3911,2024-07-09,48,F,67470.0,self_employed,29.4,SPb,partner,renovation,430000,48,16.8,12363.0,656.0,3,61.2,120,1
256,68270,2024-02-05,44,F,46939.0,freelance,19.5,Siberia,online,consumer,160000,24,22.0,8301.0,526.0,1,58.6,0,0
257,84763,2024-11-11,27,M,87764.0,employed,7.7,Moscow,partner,consumer,220000,24,17.5,10930.0,721.0,4,49.0,23,0
258,9680,2023-11-06,21,M,75087.0,employed,1.5,Ural,online,consumer,270000,12,21.4,25193.0,551.0,2,73.4,0,0
259,85896,2024-05-09,29,F,53303.0,employed,10.3,Moscow,online,car,460000,36,14.2,15766.0,642.0,0,46.3,0,0
260,84879,2024-07-09,41,M,137188.0,employed,21.0,Moscow,branch,consumer,440000,12,17.5,40235.0,733.0,1,56.2,10,0
261,72295,2024-09-01,49,F,80004.0,employed,27.6,South,branch,education,250000,12,14.0,22447.0,688.0,1,28.5,0,0
262,89614,2023-04-19,32,M,129456.0,employed,12.9,Ural,online,consumer,340000,12,18.4,31236.0,683.0,0,48.0,0,0
263,12111,2024-01-07,51,M,82636.0,employed,29.4,SPb,online,consumer,240000,36,18.1,8689.0,711.0,2,41.5,17,0
264,38504,2024-09-07,31,F,66458.0,employed,10.1,Siberia,online,consumer,270000,24,17.5,13414.0,705.0,3,37.3,31,0
265,2802,2023-07-25,31,F,67897.0,self_employed,11.6,South,branch,renovation,420000,60,18.5,10780.0,626.0,0,46.0,37,0
266,9155,2023-02-12,67,F,86857.0,employed,45.0,Moscow,partner,consumer,250000,12,17.2,22825.0,793.0,2,48.3,10,0
267,74656,2023-09-02,45,M,112062.0,self_employed,21.1,Moscow,partner,consumer,370000,24,18.8,18615.0,746.0,0,34.7,0,0
268,40384,2023-10-14,22,M,76244.0,employed,4.0,South,online,car,570000,12,14.1,51205.0,702.0,1,46.0,17,0
269,48254,2023-12-21,22,F,91503.0,employed,0.2,Ural,branch,education,220000,24,16.1,10782.0,596.0,2,36.9,26,0
270,22918,2024-04-20,45,M,105595.0,freelance,25.4,South,branch,consumer,390000,12,21.0,36314.0,578.0,1,71.0,23,0
271,86981,2023-03-24,35,M,153689.0,self_employed,13.2,Ural,online,consumer,440000,36,18.9,16106.0,653.0,0,46.4,11,0
272,61713,2023-04-20,40,F,88246.0,employed,19.9,SPb,partner,renovation,560000,36,17.0,19966.0,731.0,3,62.1,57,0
273,31306,2023-07-09,57,F,182195.0,self_employed,38.7,Moscow,online,renovation,860000,48,17.6,25083.0,698.0,0,70.2,20,0
274,17646,2023-09-08,35,F,60793.0,self_employed,4.9,SPb,partner,education,170000,60,16.6,4188.0,580.0,3,52.6,12,0
275,47843,2024-12-24,23,M,100071.0,employed,4.7,Siberia,online,car,1130000,60,15.9,27419.0,547.0,1,84.2,160,1
276,97601,2023-10-18,35,M,104396.0,employed,16.5,Moscow,online,consumer,300000,6,18.7,52762.0,690.0,1,39.2,19,0
277,91735,2024-10-06,42,F,52851.0,freelance,22.4,Siberia,online,car,440000,36,16.2,15513.0,566.0,3,69.2,12,0
278,17371,2023-07-20,35,M,64187.0,employed,8.3,Moscow,online,consumer,240000,12,18.9,22106.0,679.0,1,38.3,3,0
279,78371,2023-11-22,28,F,68275.0,employed,9.0,SPb,online,education,290000,48,15.8,8189.0,658.0,2,54.6,11,0
280,3049,2024-05-25,30,M,111348.0,employed,9.5,Moscow,online,consumer,400000,48,19.7,12108.0,587.0,1,55.5,9,0
281,32616,2024-02-13,42,F,75365.0,freelance,21.8,SPb,partner,consumer,260000,12,20.1,24097.0,602.0,1,53.0,19,0
282,21932,2024-08-29,19,F,25161.0,unemployed,0.4,Ural,partner,consumer,90000,24,20.6,4607.0,571.0,2,50.4,12,0
283,30855,2024-05-22,50,M,112132.0,freelance,28.4,Ural,online,education,440000,60,16.1,10723.0,613.0,3,60.5,26,0
284,62434,2024-08-23,28,M,48902.0,freelance,7.9,SPb,online,consumer,90000,12,19.0,8294.0,611.0,2,39.6,0,0
285,73694,2023-03-13,46,F,25029.0,unemployed,0.1,SPb,online,consumer,100000,12,22.2,9369.0,527.0,1,68.6,28,0
286,44016,2023-09-04,24,F,130740.0,self_employed,5.3,Moscow,partner,consumer,550000,24,21.4,28370.0,539.0,1,82.9,190,1
287,8400,2024-10-02,21,M,58158.0,freelance,0.0,Siberia,partner,consumer,210000,48,20.6,6458.0,530.0,0,50.3,156,1
288,43642,2024-12-24,38,F,26468.0,unemployed,0.8,Siberia,partner,car,350000,60,16.2,8549.0,571.0,2,67.6,0,0
289,16151,2024-08-30,25,M,63486.0,employed,3.5,SPb,branch,renovation,480000,60,17.8,12137.0,571.0,3,73.1,90,1
290,52407,2024-08-09,45,M,105227.0,self_employed,20.5,SPb,partner,consumer,430000,36,20.3,16046.0,548.0,0,60.5,15,0
291,67690,2024-07-19,29,M,38821.0,self_employed,10.7,Ural,online,renovation,180000,60,16.7,4444.0,637.0,1,42.5,14,0
292,5499,2023-12-10,44,F,27588.0,unemployed,0.0,Ural,online,renovation,200000,36,18.8,7311.0,581.0,0,52.4,27,0
293,7295,2023-02-23,34,M,78588.0,freelance,14.8,Ural,partner,car,640000,48,16.5,18302.0,557.0,1,81.1,235,1
294,60040,2024-12-30,23,M,57195.0,freelance,0.3,SPb,online,renovation,420000,36,18.0,15184.0,608.0,0,67.4,20,0
295,13183,2024-06-11,31,F,25483.0,unemployed,0.2,Siberia,branch,renovation,200000,36,20.4,7474.0,481.0,2,71.9,147,1
296,30299,2024-09-02,45,M,93830.0,employed,21.8,SPb,branch,car,780000,36,14.3,26772.0,651.0,1,73.9,5,0
297,13874,2024-06-15,45,M,125345.0,employed,13.0,SPb,branch,consumer,340000,12,19.0,31333.0,597.0,3,48.4,0,0
298,33711,2024-07-11,28,M,81712.0,employed,0.0,Moscow,branch,consumer,280000,12,16.5,25471.0,729.0,1,27.8,14,0
299,6539,2023-07-12,48,F,122979.0,employed,28.6,South,online,consumer,460000,12,19.7,42546.0,652.0,1,54.4,5,0
300,54351,2023-02-27,45,F,76889.0,employed,22.1,Ural,partner,car,740000,48,14.5,20408.0,708.0,0,62.5,12,0
301,62267,2024-03-12,56,F,127591.0,employed,36.7,Moscow,partner,education,420000,60,13.3,9621.0,837.0,4,50.5,36,0
302,49354,2023-04-21,19,F,62952.0,employed,0.3,South,branch,consumer,150000,36,20.0,5575.0,573.0,4,52.9,0,0
303,3557,2023-05-09,32,F,21529.0,unemployed,0.0,Siberia,online,renovation,180000,48,21.0,5574.0,468.0,2,69.4,206,1
304,39360,2024-12-06,65,F,119166.0,employed,45.0,SPb,partner,consumer,470000,24,16.9,23215.0,779.0,1,43.6,1,0
305,83018,2023-11-22,38,M,78458.0,freelance,19.6,South,online,education,300000,36,16.5,10621.0,644.0,2,64.0,7,0
306,3200,2023-01-08,40,M,26588.0,unemployed,0.4,SPb,partner,car,350000,60,17.4,8774.0,548.0,2,65.9,189,1
307,69497,2023-01-29,44,F,103554.0,employed,25.5,Moscow,partner,consumer,290000,48,19.0,8671.0,653.0,0,36.8,35,0
308,47975,2023-04-22,23,F,60063.0,employed,2.9,Siberia,branch,consumer,210000,48,17.0,6060.0,761.0,0,22.7,22,0
309,22357,2024-11-03,47,M,71854.0,freelance,28.9,Siberia,partner,consumer,180000,36,19.1,6607.0,650.0,0,44.3,110,1
310,78505,2023-05-11,42,M,85643.0,self_employed,22.3,Moscow,online,renovation,390000,60,18.7,10053.0,572.0,3,65.9,32,0
311,3869,2023-07-07,20,M,67755.0,employed,0.0,Siberia,online,car,630000,36,15.1,21870.0,617.0,0,56.8,29,0
312,62135,2024-11-05,37,M,101846.0,employed,17.7,Siberia,partner,education,240000,48,16.8,6900.0,522.0,2,56.6,171,1
313,51108,2024-12-09,58,M,96871.0,employed,39.6,South,partner,car,820000,36,14.1,28065.0,653.0,1,66.3,0,0
314,95179,2024-04-19,65,M,112332.0,employed,45.0,Moscow,online,consumer,330000,48,18.0,9694.0,744.0,2,61.0,19,0
315,91272,2023-12-30,27,M,78787.0,employed,4.3,Ural,partner,car,690000,60,15.5,16597.0,655.0,3,71.0,24,0
316,39467,2023-07-23,35,F,91104.0,employed,15.9,Moscow,partner,renovation,400000,24,18.6,20086.0,586.0,2,61.3,11,0
317,24328,2023-07-31,23,M,54871.0,self_employed,3.5,SPb,partner,education,140000,24,16.1,6862.0,672.0,1,51.2,90,1
318,92412,2024-09-12,48,F,24097.0,unemployed,0.3,Moscow,branch,car,350000,60,15.8,8474.0,611.0,0,58.4,18,0
319,87831,2023-10-03,46,F,108976.0,self_employed,27.1,SPb,partner,consumer,310000,36,19.7,11473.0,638.0,0,52.8,19,0
320,4987,2023-03-14,49,F,25250.0,unemployed,0.9,Moscow,partner,car,350000,48,18.1,10300.0,486.0,2,77.4,185,1
321,59871,2024-11-09,33,F,48848.0,freelance,14.8,SPb,partner,car,390000,60,15.6,9401.0,635.0,0,60.5,0,0
322,23399,2023-08-31,39,M,69400.0,self_employed,20.4,Moscow,online,car,560000,36,15.9,19660.0,643.0,5,80.5,228,1
323,47214,2023-04-12,67,F,85412.0,employed,45.0,SPb,partner,consumer,300000,24,18.0,14977.0,774.0,5,57.6,5,0
324,87416,2024-11-15,33,F,81800.0,employed,13.0,Moscow,branch,consumer,240000,24,18.7,12063.0,572.0,1,40.8,0,0
325,71271,2023-06-20,67,M,64140.0,freelance,13.9,Ural,partner,car,410000,48,15.8,11578.0,650.0,0,53.3,0,0
326,45064,2024-10-14,31,M,24762.0,unemployed,0.5,SPb,branch,renovation,180000,24,20.2,9179.0,501.0,2,63.9,163,1
327,71091,2023-07-07,27,M,145977.0,employed,7.6,Moscow,partner,consumer,350000,24,18.8,17609.0,679.0,0,48.5,0,0
328,41818,2024-03-16,39,M,116403.0,employed,19.9,Moscow,partner,consumer,380000,6,18.9,66870.0,675.0,2,76.2,18,0
329,46525,2023-03-27,55,M,92262.0,freelance,35.8,Siberia,branch,renovation,450000,24,18.9,22662.0,599.0,1,61.1,0,0
330,20830,2024-04-20,31,F,64672.0,employed,11.4,Ural,partner,car,480000,36,14.2,16452.0,659.0,1,62.0,38,0
331,18429,2023-02-21,33,M,94657.0,employed,8.1,Moscow,partner,car,820000,48,14.7,22697.0,699.0,2,66.1,15,0
332,7893,2023-04-21,47,F,65027.0,freelance,28.9,South,partner,consumer,240000,48,21.1,7445.0,583.0,0,48.9,0,0
333,80909,2023-02-12,40,F,79165.0,employed,19.1,Ural,branch,car,680000,60,14.8,16106.0,642.0,4,77.3,0,0
334,48333,2023-07-30,43,F,105234.0,self_employed,18.4,Moscow,partner,renovation,710000,48,18.7,21117.0,613.0,0,71.1,0,0
335,4436,2023-07-19,32,F,34784.0,unemployed,1.1,Siberia,online,consumer,120000,36,20.9,4515.0,623.0,4,56.6,210,1
336,75290,2024-09-18,39,F,80301.0,employed,17.8,South,branch,consumer,190000,24,19.2,9596.0,601.0,1,39.3,0,0
337,77213,2023-01-26,25,M,67038.0,employed,4.4,Ural,partner,renovation,380000,24,17.0,18788.0,694.0,2,45.7,3,0
338,6895,2023-10-26,33,F,107837.0,employed,13.8,South,online,car,570000,48,16.0,16154.0,658.0,5,67.2,0,0
339,20738,2023-03-18,49,F,131066.0,employed,30.6,Moscow,partner,car,1420000,24,16.3,69731.0,613.0,0,84.8,16,0
340,31746,2023-05-17,58,M,84846.0,freelance,39.3,South,online,renovation,660000,12,19.7,61044.0,550.0,1,78.1,26,0
341,50377,2023-01-20,33,F,88787.0,employed,13.0,Moscow,branch,consumer,340000,12,18.1,31187.0,688.0,0,31.0,144,1
342,49404,2024-03-15,21,F,93053.0,employed,0.0,Ural,branch,consumer,260000,24,18.9,13094.0,621.0,0,41.8,12,0
343,55045,2023-07-30,46,F,130317.0,employed,25.7,SPb,branch,consumer,300000,24,18.3,15021.0,705.0,0,32.2,40,0
344,98888,2024-07-04,35,M,85797.0,employed,12.4,Moscow,branch,consumer,310000,36,17.2,11083.0,705.0,2,35.8,13,0
345,40790,2024-03-10,45,F,138383.0,employed,26.0,South,online,consumer,330000,12,18.0,30254.0,724.0,2,31.8,18,0
346,6600,2023-07-26,40,M,85099.0,self_employed,17.1,Moscow,partner,education,260000,60,16.7,6420.0,604.0,1,49.7,16,0
347,95660,2024-03-14,30,M,83254.0,employed,10.9,South,online,consumer,230000,36,18.1,8327.0,674.0,0,35.5,8,0
348,94179,2024-10-27,33,M,51059.0,employed,14.6,SPb,partner,consumer,170000,24,19.4,8603.0,589.0,0,50.2,23,0
349,41764,2023-02-11,31,M,82362.0,employed,10.7,Siberia,branch,consumer,300000,24,18.7,15079.0,631.0,2,50.7,23,0
350,75543,2024-02-15,29,F,23015.0,unemployed,1.0,Moscow,online,consumer,70000,24,20.6,3583.0,632.0,0,40.9,27,0
351,46714,2024-06-06,41,M,91371.0,employed,21.4,Ural,online,consumer,360000,48,19.3,10821.0,623.0,2,53.6,10,0
352,57835,2024-09-01,45,M,63615.0,self_employed,24.8,Siberia,online,consumer,170000,36,19.4,6266.0,574.0,0,43.4,19,0
353,74744,2024-03-02,31,M,62440.0,self_employed,11.2,Ural,online,car,520000,48,15.6,14631.0,571.0,2,75.4,31,0
354,57491,2023-10-02,22,M,86927.0,self_employed,2.2,SPb,branch,car,880000,36,16.7,31243.0,543.0,2,84.0,177,1
355,19589,2024-03-23,52,M,82808.0,employed,33.3,Moscow,branch,consumer,260000,24,19.0,13106.0,618.0,3,46.7,0,0
356,44484,2024-01-04,45,M,32082.0,unemployed,0.2,Moscow,branch,car,410000,48,15.4,11494.0,674.0,1,52.4,42,0
357,83989,2023-08-08,20,F,42907.0,self_employed,0.0,Siberia,partner,consumer,140000,36,20.1,5210.0,630.0,2,48.2,0,0
358,37212,2024-07-30,47,M,80326.0,freelance,24.9,Ural,online,car,630000,24,15.8,30787.0,612.0,1,84.3,0,0
359,44525,2023-08-20,41,M,109696.0,employed,22.5,Ural,partner,consumer,370000,24,19.7,18777.0,661.0,1,60.4,17,0
360,48202,2023-11-24,43,M,110150.0,self_employed,22.5,Moscow,branch,car,730000,60,15.9,17713.0,606.0,1,69.8,214,1
361,33635,2024-03-18,49,F,67064.0,freelance,27.7,SPb,branch,car,720000,60,15.8,17433.0,612.0,2,69.0,0,0
362,64208,2023-02-21,27,M,67377.0,employed,7.6,Ural,online,consumer,170000,48,18.8,5065.0,598.0,1,49.8,137,1
363,34828,2024-01-11,45,F,132667.0,employed,24.6,Moscow,online,consumer,550000,36,19.3,20244.0,621.0,2,55.1,9,0
364,19711,2023-09-20,29,F,74802.0,self_employed,7.3,SPb,partner,consumer,290000,24,21.2,14930.0,601.0,1,49.1,12,0
365,4420,2023-09-24,28,F,81871.0,employed,8.1,Moscow,partner,car,640000,12,14.0,57464.0,705.0,1,61.2,0,0
366,97752,2023-12-25,30,M,61564.0,self_employed,10.8,Ural,partner,renovation,300000,60,18.9,7766.0,576.0,1,57.2,10,0
367,1301,2023-11-13,58,F,138263.0,employed,13.0,Ural,partner,renovation,890000,24,18.5,44648.0,638.0,1,74.5,22,0
368,46236,2023-11-20,22,F,52731.0,employed,0.0,Moscow,partner,car,460000,48,14.0,12570.0,755.0,1,46.6,4,0
369,67235,2024-10-27,20,M,42876.0,self_employed,1.3,Moscow,partner,education,80000,36,15.4,2789.0,593.0,2,43.4,0,0
370,55240,2024-10-13,59,F,100377.0,employed,13.0,Moscow,online,renovation,770000,36,15.6,26919.0,731.0,2,62.5,24,0
371,66726,2024-07-16,19,F,22072.0,unemployed,0.3,Moscow,branch,car,350000,60,16.3,8567.0,552.0,1,51.2,28,0
372,11492,2024-09-20,61,F,66468.0,freelance,41.2,Ural,partner,consumer,240000,6,18.9,42234.0,703.0,0,49.5,0,0
373,7102,2024-02-25,38,F,166794.0,self_employed,13.3,Moscow,branch,renovation,950000,48,18.9,28355.0,616.0,1,78.5,0,0
374,51336,2023-02-15,23,F,52135.0,freelance,0.0,SPb,branch,consumer,300000,24,21.7,15519.0,483.0,1,64.6,194,1
375,86314,2024-08-22,26,F,37432.0,freelance,7.0,Ural,branch,consumer,110000,48,19.8,3336.0,608.0,2,48.6,11,0
376,27641,2024-12-20,30,F,72496.0,employed,10.7,South,online,car,590000,36,14.0,20165.0,689.0,1,59.3,0,0
377,35584,2023-09-26,30,F,56857.0,freelance,6.3,Moscow,branch,education,170000,24,17.0,8405.0,589.0,1,49.5,41,0
378,33745,2024-08-23,30,F,126513.0,employed,10.0,Moscow,online,car,940000,60,15.3,22511.0,608.0,1,76.8,0,0
379,24093,2024-01-16,41,M,115229.0,employed,22.0,Moscow,online,consumer,390000,24,18.0,19470.0,702.0,5,55.0,1,0
380,67105,2023-04-28,23,M,78635.0,self_employed,0.0,SPb,partner,consumer,480000,60,20.4,12824.0,632.0,3,72.5,16,0
381,52885,2024-07-19,32,F,76359.0,self_employed,13.3,Ural,branch,consumer,230000,24,18.9,11583.0,643.0,0,34.2,0,0
382,37631,2023-04-26,54,M,114274.0,employed,33.2,Ural,partner,car,1070000,60,15.0,25455.0,667.0,3,84.2,0,0
383,73991,2024-09-21,33,F,93248.0,employed,13.3,Moscow,branch,consumer,290000,12,18.6,26670.0,649.0,1,42.5,2,0
384,5014,2023-09-17,50,F,103555.0,self_employed,30.2,Moscow,partner,renovation,550000,60,18.0,13966.0,704.0,1,58.4,1,0
385,12093,2023-03-16,33,F,82947.0,employed,14.7,SPb,online,car,710000,48,14.7,19652.0,693.0,0,62.8,0,0
386,19070,2024-04-24,34,F,68261.0,freelance,15.1,Moscow,branch,consumer,230000,24,19.7,11672.0,628.0,3,57.6,27,0
387,36777,2023-11-01,64,F,48871.0,self_employed,45.0,Siberia,partner,consumer,110000,48,18.1,3237.0,758.0,3,26.4,5,0
388,57958,2023-01-07,27,M,113161.0,employed,4.8,Moscow,branch,car,870000,36,14.9,30116.0,652.0,4,75.4,19,0
389,83074,2024-01-01,21,F,58302.0,employed,0.0,Siberia,online,car,480000,48,16.6,13751.0,530.0,2,65.4,32,0
390,11729,2024-09-25,44,M,109781.0,self_employed,21.3,Moscow,online,renovation,820000,60,16.4,20116.0,702.0,0,68.8,6,0
391,46017,2024-06-06,33,M,70512.0,employed,11.4,Siberia,online,education,210000,12,14.4,18895.0,649.0,0,31.5,19,0
392,67320,2023-12-14,54,M,80915.0,employed,35.6,Ural,partner,consumer,270000,12,19.1,24895.0,703.0,3,49.5,0,0
393,28751,2024-03-13,34,M,64147.0,employed,4.5,SPb,partner,consumer,150000,48,17.5,4367.0,703.0,1,33.3,19,0
394,79069,2023-08-03,19,M,103732.0,employed,0.4,SPb,online,car,680000,48,15.9,19237.0,600.0,0,61.0,115,1
395,55748,2024-03-04,39,M,89054.0,employed,19.7,Ural,partner,education,180000,24,14.9,8719.0,678.0,0,35.4,14,0
396,6801,2024-05-12,35,F,94460.0,employed,13.3,Moscow,partner,consumer,260000,48,18.3,7678.0,696.0,0,49.5,19,0
397,20190,2024-06-23,39,F,70875.0,freelance,13.9,South,online,renovation,400000,24,17.3,19835.0,625.0,0,48.8,0,0
398,50689,2024-01-02,38,M,77160.0,self_employed,19.4,SPb,branch,consumer,230000,36,18.5,8373.0,715.0,2,38.0,46,0
399,51993,2023-11-09,33,M,49616.0,freelance,8.7,Siberia,online,consumer,220000,60,20.4,5878.0,603.0,1,39.1,5,0
400,30592,2024-06-21,48,F,85529.0,employed,28.8,Ural,branch,education,170000,36,13.5,5769.0,723.0,1,23.7,6,0
401,11647,2023-02-23,42,F,103414.0,employed,20.7,SPb,branch,car,700000,36,14.8,24197.0,669.0,2,64.4,9,0
402,9716,2024-06-24,67,F,74949.0,self_employed,43.1,SPb,online,renovation,290000,60,16.5,7130.0,729.0,2,58.0,2,0
